Owner,Team,League,Recipient,Amount,Election Year,Party,Female
Herbert Simon,Indiana Pacers,NBA,"FRIENDS OF TODD YOUNG, INC.",2700,2016,Republican,0
Herbert Simon,Indiana Fever,WNBA,"FRIENDS OF TODD YOUNG, INC.",2700,2016,Republican,0
Herbert Simon,Indiana Pacers,NBA,"JEB 2016, INC.",2700,2016,Republican,0
Herbert Simon,Indiana Fever,WNBA,"JEB 2016, INC.",2700,2016,Republican,0
Herbert Simon,Indiana Pacers,NBA,EVAN BAYH COMMITTEE,2700,2016,Democrat,0
Herbert Simon,Indiana Fever,WNBA,EVAN BAYH COMMITTEE,2700,2016,Democrat,0
Herbert Simon,Indiana Pacers,NBA,FRIENDS OF SUSAN BROOKS,2700,2018,Republican,0
Herbert Simon,Indiana Fever,WNBA,FRIENDS OF SUSAN BROOKS,2700,2018,Republican,0
Herbert Simon,Indiana Pacers,NBA,GREG PENCE FOR CONGRESS,2700,2018,Republican,0
Herbert Simon,Indiana Fever,WNBA,GREG PENCE FOR CONGRESS,2700,2018,Republican,0
Herbert Simon,Indiana Pacers,NBA,GREG PENCE VICTORY,2700,2018,Republican,0
Herbert Simon,Indiana Fever,WNBA,GREG PENCE VICTORY,2700,2018,Republican,0
Herbert Simon,Indiana Pacers,NBA,MCCARTHY VICTORY FUND,2700,2018,Republican,0
Herbert Simon,Indiana Fever,WNBA,MCCARTHY VICTORY FUND,2700,2018,Republican,0
Herbert Simon,Indiana Pacers,NBA,ANDREW JANZ FOR CONGRESS,2700,2018,Democrat,0
Herbert Simon,Indiana Fever,WNBA,ANDREW JANZ FOR CONGRESS,2700,2018,Democrat,0
Herbert Simon,Indiana Pacers,NBA,BETO FOR TEXAS,2700,2018,Democrat,0
Herbert Simon,Indiana Fever,WNBA,BETO FOR TEXAS,2700,2018,Democrat,0
Herbert Simon,Indiana Pacers,NBA,BILL NELSON FOR US SENATE,2700,2018,Democrat,0
Herbert Simon,Indiana Fever,WNBA,BILL NELSON FOR US SENATE,2700,2018,Democrat,0
Herbert Simon,Indiana Pacers,NBA,CASTEN FOR CONGRESS,2700,2018,Democrat,0
Herbert Simon,Indiana Fever,WNBA,CASTEN FOR CONGRESS,2700,2018,Democrat,0
Herbert Simon,Indiana Pacers,NBA,CONOR LAMB FOR CONGRESS,2700,2018,Democrat,0
Herbert Simon,Indiana Fever,WNBA,CONOR LAMB FOR CONGRESS,2700,2018,Democrat,0
Herbert Simon,Indiana Pacers,NBA,JANET GARRETT FOR CONGRESS COMMITTEE,2700,2018,Democrat,0
Herbert Simon,Indiana Fever,WNBA,JANET GARRETT FOR CONGRESS COMMITTEE,2700,2018,Democrat,0
Herbert Simon,Indiana Pacers,NBA,LIZ FOR INDIANA,2700,2018,Democrat,0
Herbert Simon,Indiana Fever,WNBA,LIZ FOR INDIANA,2700,2018,Democrat,0
Herbert Simon,Indiana Pacers,NBA,PRICE4WNC,2700,2018,Democrat,0
Herbert Simon,Indiana Fever,WNBA,PRICE4WNC,2700,2018,Democrat,0
Herbert Simon,Indiana Pacers,NBA,ROSEN FOR NEVADA,2700,2018,Democrat,0
Herbert Simon,Indiana Fever,WNBA,ROSEN FOR NEVADA,2700,2018,Democrat,0
Herbert Simon,Indiana Pacers,NBA,WALORSKI FOR CONGRESS INC,2500,2016,Republican,0
Herbert Simon,Indiana Fever,WNBA,WALORSKI FOR CONGRESS INC,2500,2016,Republican,0
Herbert Simon,Indiana Pacers,NBA,SHELLI YODER FOR INDIANA,2000,2016,Democrat,0
Herbert Simon,Indiana Fever,WNBA,SHELLI YODER FOR INDIANA,2000,2016,Democrat,0
Herbert Simon,Indiana Pacers,NBA,AMY FOR AMERICA,2000,2020,Democrat,0
Herbert Simon,Indiana Fever,WNBA,AMY FOR AMERICA,2000,2020,Democrat,0
Herbert Simon,Indiana Pacers,NBA,KASICH FOR AMERICA INC,1000,2016,Republican,0
Herbert Simon,Indiana Fever,WNBA,KASICH FOR AMERICA INC,1000,2016,Republican,0
Herbert Simon,Indiana Pacers,NBA,JOE KENNEDY FOR CONGRESS,1000,2016,Democrat,0
Herbert Simon,Indiana Fever,WNBA,JOE KENNEDY FOR CONGRESS,1000,2016,Democrat,0
Herbert Simon,Indiana Pacers,NBA,ORENTLICHER FOR CONGRESS,1000,2016,Democrat,0
Herbert Simon,Indiana Fever,WNBA,ORENTLICHER FOR CONGRESS,1000,2016,Democrat,0
Herbert Simon,Indiana Pacers,NBA,RUSS FOR WISCONSIN,1000,2016,Democrat,0
Herbert Simon,Indiana Fever,WNBA,RUSS FOR WISCONSIN,1000,2016,Democrat,0
Herbert Simon,Indiana Pacers,NBA,BUCSHON FOR CONGRESS,1000,2018,Republican,0
Herbert Simon,Indiana Fever,WNBA,BUCSHON FOR CONGRESS,1000,2018,Republican,0
Herbert Simon,Indiana Pacers,NBA,WALORSKI FOR CONGRESS INC,1000,2018,Republican,0
Herbert Simon,Indiana Fever,WNBA,WALORSKI FOR CONGRESS INC,1000,2018,Republican,0
Herbert Simon,Indiana Pacers,NBA,FRIENDS FOR THORNTON,1000,2018,Democrat,0
Herbert Simon,Indiana Fever,WNBA,FRIENDS FOR THORNTON,1000,2018,Democrat,0
Herbert Simon,Indiana Pacers,NBA,TRITCH FOR CONGRESS,1000,2018,Democrat,0
Herbert Simon,Indiana Fever,WNBA,TRITCH FOR CONGRESS,1000,2018,Democrat,0
Herbert Simon,Indiana Pacers,NBA,ARBALLO FOR CONGRESS,1000,2020,Democrat,0
Herbert Simon,Indiana Fever,WNBA,ARBALLO FOR CONGRESS,1000,2020,Democrat,0
Herbert Simon,Indiana Pacers,NBA,BENNET FOR AMERICA,1000,2020,Democrat,0
Herbert Simon,Indiana Fever,WNBA,BENNET FOR AMERICA,1000,2020,Democrat,0
Herbert Simon,Indiana Pacers,NBA,BULLOCK FOR PRESIDENT,1000,2020,Democrat,0
Herbert Simon,Indiana Fever,WNBA,BULLOCK FOR PRESIDENT,1000,2020,Democrat,0
Herbert Simon,Indiana Pacers,NBA,FRIENDS OF JOHN DELANEY,1000,2020,Democrat,0
Herbert Simon,Indiana Fever,WNBA,FRIENDS OF JOHN DELANEY,1000,2020,Democrat,0
Herbert Simon,Indiana Pacers,NBA,MAX ROSE FOR CONGRESS,1000,2020,Democrat,0
Herbert Simon,Indiana Fever,WNBA,MAX ROSE FOR CONGRESS,1000,2020,Democrat,0
Herbert Simon,Indiana Pacers,NBA,CONGRESSIONAL BLACK CAUCUS PAC,500,2018,Democrat,0
Herbert Simon,Indiana Fever,WNBA,CONGRESSIONAL BLACK CAUCUS PAC,500,2018,Democrat,0
Herbert Simon,Indiana Pacers,NBA,MIKE ESPY FOR SENATE CAMPAIGN COMMITTEE,500,2018,Democrat,0
Herbert Simon,Indiana Fever,WNBA,MIKE ESPY FOR SENATE CAMPAIGN COMMITTEE,500,2018,Democrat,0
Herbert Simon,Indiana Pacers,NBA,ELISSA SLOTKIN FOR CONGRESS,500,2020,Democrat,0
Herbert Simon,Indiana Fever,WNBA,ELISSA SLOTKIN FOR CONGRESS,500,2020,Democrat,0
Herbert Simon,Indiana Pacers,NBA,PEOPLE FOR PATTY MURRAY,500,2020,Democrat,0
Herbert Simon,Indiana Fever,WNBA,PEOPLE FOR PATTY MURRAY,500,2020,Democrat,0
Herbert Simon,Indiana Pacers,NBA,ACTBLUE,250,2020,Democrat,0
Herbert Simon,Indiana Fever,WNBA,ACTBLUE,250,2020,Democrat,0
Ilana Kloss,Los Angeles Dodgers,MLB,BIDEN FOR PRESIDENT,1000,2020,Democrat,1
Jack Roush,Roush Fenway Racing,NASCAR,STABENOW VICTORY FUND,10000,2018,Democrat,0
Jack Roush,Roush Fenway Racing,NASCAR,NRSC,5000,2020,Republican,0
Jack Roush,Roush Fenway Racing,NASCAR,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,3020,2020,Republican,0
Jack Roush,Roush Fenway Racing,NASCAR,STABENOW FOR US SENATE,2700,2016,Democrat,0
Jack Roush,Roush Fenway Racing,NASCAR,BENTIVOLIO FOR CONGRESS,2500,2020,Republican,0
Jack Roush,Roush Fenway Racing,NASCAR,BENTIVOLIO FOR CONGRESS,2340,2018,Republican,0
Jack Roush,Roush Fenway Racing,NASCAR,"RAND PAUL FOR PRESIDENT, INC.",1000,2016,Republican,0
Jack Roush,Roush Fenway Racing,NASCAR,REPUBLICAN NATIONAL COMMITTEE,1000,2018,Republican,0
Jack Roush,Roush Fenway Racing,NASCAR,REMEMBER MISSISSIPPI,1000,2018,"Bipartisan, but mostly Republican",0
Jack Roush,Roush Fenway Racing,NASCAR,HUCK PAC,1000,2020,Republican,0
Jack Roush,Roush Fenway Racing,NASCAR,"JOHN JAMES FOR SENATE, INC.",1000,2020,Republican,0
Jack Roush,Roush Fenway Racing,NASCAR,KEVIN MCCARTHY FOR CONGRESS,1000,2020,Republican,0
Jack Roush,Roush Fenway Racing,NASCAR,SLOCUM FOR CONGRESS,1000,2020,Republican,0
James Dinan,Milwaukee Bucks,NBA,SENATE MAJORITY PAC,100000,2016,Democrat,0
James Dinan,Milwaukee Bucks,NBA,BIDEN ACTION FUND,50000,2020,Democrat,0
James Dinan,Milwaukee Bucks,NBA,HILLARY ACTION FUND,10000,2016,Democrat,0
James Dinan,Milwaukee Bucks,NBA,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,7300,2016,Democrat,0
James Dinan,Milwaukee Bucks,NBA,RUSS FOR WISCONSIN,5400,2016,Democrat,0
James Dinan,Milwaukee Bucks,NBA,GILLIBRAND VICTORY FUND,5400,2018,Democrat,0
James Dinan,Milwaukee Bucks,NBA,MANAGED FUNDS ASSOCIATION POLITICAL ACTION COMMITTEE,5000,2016,"Bipartisan, but mostly Republican",0
James Dinan,Milwaukee Bucks,NBA,MANAGED FUNDS ASSOCIATION POLITICAL ACTION COMMITTEE ,5000,2018,"Bipartisan, but mostly Republican",0
James Dinan,Milwaukee Bucks,NBA,BIDEN FOR PRESIDENT,2800,2020,Democrat,0
James Dinan,Milwaukee Bucks,NBA,HILLARY FOR AMERICA,2700,2016,Democrat,0
James Dinan,Milwaukee Bucks,NBA,ROMNEY FOR UTAH INC.,2700,2018,Republican,0
James Dinan,Milwaukee Bucks,NBA,MONTANANS FOR TESTER,2700,2018,Democrat,0
James Dinan,Milwaukee Bucks,NBA,BENNET FOR COLORADO,1000,2016,Democrat,0
James Dinan,Milwaukee Bucks,NBA,FRIENDS OF SCHUMER,100,2016,Democrat,0
James Irsay,Indianapolis Colts,NFL,SENATE MAJORITY PAC,25000,2016,Democrat,0
James Irsay,Indianapolis Colts,NFL,GRIDIRON-PAC,10000,2016,Bipartisan,0
James Irsay,Indianapolis Colts,NFL,TEAM HOLCOMB,10000,2018,Republican,0
James Irsay,Indianapolis Colts,NFL,GRIDIRON-PAC,10000,2018,Bipartisan,0
James Irsay,Indianapolis Colts,NFL,GRIDIRON-PAC,10000,2020,Bipartisan,0
James Irsay,Indianapolis Colts,NFL,WINRED,100,2020,Republican,0
James L. Dolan,New York Knicks,NBA,REPUBLICAN NATIONAL COMMITTEE,355000,2020,Republican,0
James L. Dolan,New York Rangers,NHL,REPUBLICAN NATIONAL COMMITTEE,355000,2020,Republican,0
James L. Dolan,New York Knicks,NBA,TRUMP VICTORY,355000,2020,Republican,0
James L. Dolan,New York Rangers,NHL,TRUMP VICTORY,355000,2020,Republican,0
James L. Dolan,New York Knicks,NBA,REPUBLICAN NATIONAL COMMITTEE,339000,2018,Republican,0
James L. Dolan,New York Rangers,NHL,REPUBLICAN NATIONAL COMMITTEE,339000,2018,Republican,0
James L. Dolan,New York Knicks,NBA,TRUMP VICTORY,300000,2016,Republican,0
James L. Dolan,New York Rangers,NHL,TRUMP VICTORY,300000,2016,Republican,0
James L. Dolan,New York Knicks,NBA,TRUMP VICTORY,125000,2018,Republican,0
James L. Dolan,New York Rangers,NHL,TRUMP VICTORY,125000,2018,Republican,0
James L. Dolan,New York Knicks,NBA,LONG ISLANDERS FOR TRUTH INC,100000,2016,Democrat,0
James L. Dolan,New York Rangers,NHL,LONG ISLANDERS FOR TRUTH INC,100000,2016,Democrat,0
James L. Dolan,New York Knicks,NBA,SUOZZI VICTORY FUND,10000,2016,Democrat,0
James L. Dolan,New York Rangers,NHL,SUOZZI VICTORY FUND,10000,2016,Democrat,0
James L. Dolan,New York Knicks,NBA,SUOZZI VICTORY FUND,10000,2018,Democrat,0
James L. Dolan,New York Rangers,NHL,SUOZZI VICTORY FUND,10000,2018,Democrat,0
James L. Dolan,New York Knicks,NBA,ELISE VICTORY FUND,5600,2020,Republican,0
James L. Dolan,New York Rangers,NHL,ELISE VICTORY FUND,5600,2020,Republican,0
James L. Dolan,New York Knicks,NBA,SUOZZI FOR CONGRESS,5400,2018,Democrat,0
James L. Dolan,New York Rangers,NHL,SUOZZI FOR CONGRESS,5400,2018,Democrat,0
James L. Dolan,New York Knicks,NBA,COMMON GOOD PAC,5000,2018,Democrat,0
James L. Dolan,New York Rangers,NHL,COMMON GOOD PAC,5000,2018,Democrat,0
Janice S. McNair,Houston Texans,NFL,TRUMP VICTORY,449000,2016,Republican,1
Janice S. McNair,Houston Texans,NFL,PROTECT THE HOUSE,371500,2018,Republican,1
Janice S. McNair,Houston Texans,NFL,TEAM RYAN,250400,2018,Republican,1
Janice S. McNair,Houston Texans,NFL,TEAM RYAN,244200,2016,Republican,1
Janice S. McNair,Houston Texans,NFL,GRIDIRON-PAC,10000,2016,Bipartisan,1
Janice S. McNair,Houston Texans,NFL,HARRIS COUNTY REPUBLICAN PARTY FEDERAL COMMITTEE,10000,2020,Republican,1
Janice S. McNair,Houston Texans,NFL,BRADY VICTORY FUND,5400,2018,Republican,1
Janice S. McNair,Houston Texans,NFL,TEAM GRAHAM INC,5400,2018,Republican,1
Janice S. McNair,Houston Texans,NFL,TIM SCOTT FOR SENATE,5400,2018,Republican,1
Janice S. McNair,Houston Texans,NFL,RICK SCOTT FOR FLORIDA,5000,2018,Republican,1
Janice S. McNair,Houston Texans,NFL,GRIDIRON-PAC,5000,2018,Bipartisan,1
Janice S. McNair,Houston Texans,NFL,"JEB 2016, INC.",2700,2016,Republican,1
Janice S. McNair,Houston Texans,NFL,LINDSEY GRAHAM 2016,2700,2016,Republican,1
Janice S. McNair,Houston Texans,NFL,SCOTT WALKER INC,2700,2016,Republican,1
Jeanie Buss (Buss Family Trusts),Los Angeles Lakers,NBA,KANEW FOR CONGRESS,2708,2018,Democrat,1
Jeanie Buss (Buss Family Trusts),Los Angeles Lakers,NBA,KAMALA HARRIS FOR THE PEOPLE,2700,2020,Democrat,1
Jeanie Buss (Buss Family Trusts),Los Angeles Lakers,NBA,ACTBLUE,270,2018,Democrat,1
Jeanie Buss (Buss Family Trusts),Los Angeles Lakers,NBA,ACTBLUE,270,2020,Democrat,1
Jeff Dickerson,Spire Motorsports,NASCAR,THE LINCOLN PROJECT,400,2020,Democrat,0
Jeff Dickerson,Spire Motorsports,NASCAR,BIDEN FOR PRESIDENT,250,2020,Democrat,0
Jeff Vinik,Tampa Bay Lightning,NHL,RICK SCOTT VICTORY FUND,39300,2018,Republican,0
Jeff Vinik,Tampa Bay Lightning,NHL,FLORIDA FIRST PROJECT,20000,2016,Republican,0
Jeff Vinik,Tampa Bay Lightning,NHL,"JEB 2016, INC.",2700,2016,Republican,0
Jeff Vinik,Tampa Bay Lightning,NHL,MARCO RUBIO FOR PRESIDENT,2700,2016,Republican,0
Jeff Vinik,Tampa Bay Lightning,NHL,MARCO RUBIO FOR SENATE 2016,2700,2016,Republican,0
Jeff Vinik,Tampa Bay Lightning,NHL,BILIRAKIS FOR CONGRESS,1000,2020,Republican,0
Jeff Vinik,Tampa Bay Lightning,NHL,CHARLIE CRIST FOR CONGRESS,1000,2020,Democrat,0
Jeff Vinik,Tampa Bay Lightning,NHL,BILIRAKIS FOR CONGRESS,500,2018,Republican,0
Jeffrey Lurie,Philadelphia Eagles,NFL,GRIDIRON-PAC,10000,2016,Bipartisan,0
Jeffrey Lurie,Philadelphia Eagles,NFL,GRIDIRON-PAC,10000,2018,Bipartisan,0
Jeffrey Lurie,Philadelphia Eagles,NFL,GRIDIRON-PAC,5000,2020,Bipartisan,0
Jeffrey Lurie,Philadelphia Eagles,NFL,HILLARY FOR AMERICA,2700,2016,Democrat,0
Jeremy M. Jacobs and Jerry Jacobs Jr.,Boston Bruins,NHL,TRUMP VICTORY,100000,2016,Republican,0
Jeremy M. Jacobs and Jerry Jacobs Jr.,Boston Bruins,NHL,"DELAWARE NORTH COMPANIES, INC. POLITICAL ACTION COMMITTEE",20000,2016,Bipartisan,0
Jeremy M. Jacobs and Jerry Jacobs Jr.,Boston Bruins,NHL,"DELAWARE NORTH COMPANIES, INC. POLITICAL ACTION COMMITTEE",20000,2018,Bipartisan,0
Jeremy M. Jacobs and Jerry Jacobs Jr.,Boston Bruins,NHL,HILLARY VICTORY FUND,15000,2016,Democrat,0
Jeremy M. Jacobs and Jerry Jacobs Jr.,Boston Bruins,NHL,U.S. TRAVEL ASSOCIATION PAC,10000,2016,Bipartisan,0
Jeremy M. Jacobs and Jerry Jacobs Jr.,Boston Bruins,NHL,U.S. TRAVEL ASSOCIATION PAC,10000,2018,Bipartisan,0
Jeremy M. Jacobs and Jerry Jacobs Jr.,Boston Bruins,NHL,COLLINS FOR CONGRESS,5700,2018,Republican,0
Jeremy M. Jacobs and Jerry Jacobs Jr.,Boston Bruins,NHL,JACOBS FOR CONGRESS,5600,2020,Republican,0
Jeremy M. Jacobs and Jerry Jacobs Jr.,Boston Bruins,NHL,U.S. TRAVEL ASSOCIATION PAC,5000,2020,Bipartisan,0
Jeremy M. Jacobs and Jerry Jacobs Jr.,Boston Bruins,NHL,COLLINS VICTORY FUND,4300,2018,Republican,0
Jeremy M. Jacobs and Jerry Jacobs Jr.,Boston Bruins,NHL,COMMITTEE TO ELECT DAN KOH,2700,2018,Democrat,0
Jeremy M. Jacobs and Jerry Jacobs Jr.,Boston Bruins,NHL,GREG FOR MONTANA,2500,2018,Republican,0
Jeremy M. Jacobs and Jerry Jacobs Jr.,Boston Bruins,NHL,GILLIBRAND FOR SENATE,2100,2018,Democrat,0
Jeremy M. Jacobs and Jerry Jacobs Jr.,Boston Bruins,NHL,FRIENDS OF JOHN BOEHNER,2000,2016,Republican,0
Jeremy M. Jacobs and Jerry Jacobs Jr.,Boston Bruins,NHL,FRIENDS OF PATRICK MURPHY,1000,2016,Democrat,0
Jeremy M. Jacobs and Jerry Jacobs Jr.,Boston Bruins,NHL,KATHLEEN MATTHEWS FOR CONGRESS,1000,2016,Democrat,0
Jeremy M. Jacobs and Jerry Jacobs Jr.,Boston Bruins,NHL,MCKINLEY FOR CONGRESS,1000,2018,Republican,0
Jeremy M. Jacobs and Jerry Jacobs Jr.,Boston Bruins,NHL,TOM REED FOR CONGRESS,500,2016,Republican,0
Jerry Bruckheimer,Seattle Kraken,NHL,GUTHRIE FOR CONGRESS,250,2020,Republican,0
Jerry Jones,Dallas Cowboys,NFL,AMERICA LEADS,200000,2016,Republican,0
Jerry Jones,Dallas Cowboys,NFL,GRIDIRON-PAC,10000,2016,Bipartisan,0
Jerry Jones,Dallas Cowboys,NFL,GRIDIRON-PAC,10000,2018,Bipartisan,0
Jerry Jones,Dallas Cowboys,NFL,COLIN ALLRED FOR CONGRESS,5000,2018,Democrat,0
Jerry Jones,Dallas Cowboys,NFL,GRIDIRON-PAC,4650,2020,Bipartisan,0
Jerry Jones,Dallas Cowboys,NFL,"CHRIS CHRISTIE FOR PRESIDENT, INC.",2700,2016,Republican,0
Jerry Jones,Dallas Cowboys,NFL,KAY GRANGER CAMPAIGN FUND,2700,2016,Republican,0
Jerry Jones,Dallas Cowboys,NFL,PORTMAN FOR SENATE COMMITTEE,2700,2016,Republican,0
Jerry Jones,Dallas Cowboys,NFL,THE CONGRESSMAN JOE BARTON COMMITTEE,2700,2016,Republican,0
Jerry Jones,Dallas Cowboys,NFL,LANCE GOODEN FOR CONGRESS COMMITTEE,2700,2018,Republican,0
Jerry Jones,Dallas Cowboys,NFL,COLE FOR CONGRESS,500,2018,Republican,0
Jerry Reinsdorf,Chicago Bulls,NBA,GOVERN OR GO HOME,300000,2018,,0
Jerry Reinsdorf,Chicago White Sox,MLB,GOVERN OR GO HOME,300000,2018,,0
Jerry Reinsdorf,Chicago Bulls,NBA,UNITED TOGETHER,300000,2018,,0
Jerry Reinsdorf,Chicago White Sox,MLB,UNITED TOGETHER,300000,2018,,0
Jerry Reinsdorf,Chicago Bulls,NBA,DUTY AND COUNTRY,200000,2018,Democrat,0
Jerry Reinsdorf,Chicago White Sox,MLB,DUTY AND COUNTRY,200000,2018,Democrat,0
Jerry Reinsdorf,Chicago Bulls,NBA,"UNITED FOR PROGRESS, INC.",200000,2018,,0
Jerry Reinsdorf,Chicago White Sox,MLB,"UNITED FOR PROGRESS, INC.",200000,2018,,0
Jerry Reinsdorf,Chicago Bulls,NBA,CITIZENS FOR A STRONG AMERICA INC,200000,2018,Republican,0
Jerry Reinsdorf,Chicago White Sox,MLB,CITIZENS FOR A STRONG AMERICA INC,200000,2018,Republican,0
Jerry Reinsdorf,Chicago Bulls,NBA,ILLINOIS DEMOCRATS FOR CHANGE,100000,2020,Democrat,0
Jerry Reinsdorf,Chicago White Sox,MLB,ILLINOIS DEMOCRATS FOR CHANGE,100000,2020,Democrat,0
Jerry Reinsdorf,Chicago Bulls,NBA,NRSC,100000,2020,Republican,0
Jerry Reinsdorf,Chicago White Sox,MLB,NRSC,100000,2020,Republican,0
Jerry Reinsdorf,Chicago Bulls,NBA,PROBLEM SOLVERS PATRIOTS,84000,2020,Republican,0
Jerry Reinsdorf,Chicago White Sox,MLB,PROBLEM SOLVERS PATRIOTS,84000,2020,Republican,0
Jerry Reinsdorf,Chicago Bulls,NBA,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL POLITICAL ACTION COMMITTEE,10000,2016,Bipartisan,0
Jerry Reinsdorf,Chicago White Sox,MLB,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL POLITICAL ACTION COMMITTEE,10000,2016,Bipartisan,0
Jerry Reinsdorf,Chicago Bulls,NBA,NEW JERSEY DEMOCRATIC STATE COMMITTEE,10000,2018,Democrat,0
Jerry Reinsdorf,Chicago White Sox,MLB,NEW JERSEY DEMOCRATIC STATE COMMITTEE,10000,2018,Democrat,0
Jerry Reinsdorf,Chicago Bulls,NBA,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL POLITICAL ACTION COMMITTEE,10000,2018,Bipartisan,0
Jerry Reinsdorf,Chicago White Sox,MLB,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL POLITICAL ACTION COMMITTEE,10000,2018,Bipartisan,0
Jerry Reinsdorf,Chicago Bulls,NBA,COLLINS FOR SENATOR,5600,2020,Republican,0
Jerry Reinsdorf,Chicago White Sox,MLB,COLLINS FOR SENATOR,5600,2020,Republican,0
Jerry Reinsdorf,Chicago Bulls,NBA,COMMITTEE TO RE-ELECT STEVE WATKINS,5600,2020,Republican,0
Jerry Reinsdorf,Chicago White Sox,MLB,COMMITTEE TO RE-ELECT STEVE WATKINS,5600,2020,Republican,0
Jerry Reinsdorf,Chicago Bulls,NBA,ERNST VICTORY IOWA,5600,2020,Republican,0
Jerry Reinsdorf,Chicago White Sox,MLB,ERNST VICTORY IOWA,5600,2020,Republican,0
Jerry Reinsdorf,Chicago Bulls,NBA,KINZINGER FOR CONGRESS,5600,2020,Republican,0
Jerry Reinsdorf,Chicago White Sox,MLB,KINZINGER FOR CONGRESS,5600,2020,Republican,0
Jerry Reinsdorf,Chicago Bulls,NBA,MIKE BOST FOR CONGRESS COMMITTE,5600,2020,Republican,0
Jerry Reinsdorf,Chicago White Sox,MLB,MIKE BOST FOR CONGRESS COMMITTE,5600,2020,Republican,0
Jerry Reinsdorf,Chicago Bulls,NBA,PERDUE FOR SENATE,5600,2020,Republican,0
Jerry Reinsdorf,Chicago White Sox,MLB,PERDUE FOR SENATE,5600,2020,Republican,0
Jerry Reinsdorf,Chicago Bulls,NBA,REED VICTORY COMMITTEE,5600,2020,Republican,0
Jerry Reinsdorf,Chicago White Sox,MLB,REED VICTORY COMMITTEE,5600,2020,Republican,0
Jerry Reinsdorf,Chicago Bulls,NBA,DAN LIPINSKI FOR CONGRESS,5600,2020,Democrat,0
Jerry Reinsdorf,Chicago White Sox,MLB,DAN LIPINSKI FOR CONGRESS,5600,2020,Democrat,0
Jerry Reinsdorf,Chicago Bulls,NBA,FRIENDS OF DICK DURBIN COMMITTEE,5600,2020,Democrat,0
Jerry Reinsdorf,Chicago White Sox,MLB,FRIENDS OF DICK DURBIN COMMITTEE,5600,2020,Democrat,0
Jerry Reinsdorf,Chicago Bulls,NBA,TOM O'HALLERAN FOR CONGRESS,5600,2020,Democrat,0
Jerry Reinsdorf,Chicago White Sox,MLB,TOM O'HALLERAN FOR CONGRESS,5600,2020,Democrat,0
Jerry Reinsdorf,Chicago Bulls,NBA,FRIENDS OF JOHN MCCAIN INC,5400,2016,Republican,0
Jerry Reinsdorf,Chicago White Sox,MLB,FRIENDS OF JOHN MCCAIN INC,5400,2016,Republican,0
Jerry Reinsdorf,Chicago Bulls,NBA,FRIENDS OF KELLY AYOTTE INC,5400,2016,Republican,0
Jerry Reinsdorf,Chicago White Sox,MLB,FRIENDS OF KELLY AYOTTE INC,5400,2016,Republican,0
Jerry Reinsdorf,Chicago Bulls,NBA,FRIENDS OF CHERI BUSTOS,5400,2016,Democrat,0
Jerry Reinsdorf,Chicago White Sox,MLB,FRIENDS OF CHERI BUSTOS,5400,2016,Democrat,0
Jerry Reinsdorf,Chicago Bulls,NBA,BILL CASSIDY FOR US SENATE,5400,2018,Republican,0
Jerry Reinsdorf,Chicago White Sox,MLB,BILL CASSIDY FOR US SENATE,5400,2018,Republican,0
Jerry Reinsdorf,Chicago Bulls,NBA,DEB FISCHER FOR US SENATE,5400,2018,Republican,0
Jerry Reinsdorf,Chicago White Sox,MLB,DEB FISCHER FOR US SENATE,5400,2018,Republican,0
Jerry Reinsdorf,Chicago Bulls,NBA,FRIENDS OF JOHN BARRASSO,5400,2018,Republican,0
Jerry Reinsdorf,Chicago White Sox,MLB,FRIENDS OF JOHN BARRASSO,5400,2018,Republican,0
Jerry Reinsdorf,Chicago Bulls,NBA,"HOOSIERS FOR ROKITA, INC.",5400,2018,Republican,0
Jerry Reinsdorf,Chicago White Sox,MLB,"HOOSIERS FOR ROKITA, INC.",5400,2018,Republican,0
Jerry Reinsdorf,Chicago Bulls,NBA,JEFF FLAKE FOR US SENATE INC,5400,2018,Republican,0
Jerry Reinsdorf,Chicago White Sox,MLB,JEFF FLAKE FOR US SENATE INC,5400,2018,Republican,0
Jerry Reinsdorf,Chicago Bulls,NBA,KINZINGER FOR CONGRESS,5400,2018,Republican,0
Jerry Reinsdorf,Chicago White Sox,MLB,KINZINGER FOR CONGRESS,5400,2018,Republican,0
Jerry Reinsdorf,Chicago Bulls,NBA,MCSALLY FOR SENATE INC,5400,2018,Republican,0
Jerry Reinsdorf,Chicago White Sox,MLB,MCSALLY FOR SENATE INC,5400,2018,Republican,0
Jerry Reinsdorf,Chicago Bulls,NBA,MIKE BOST FOR CONGRESS COMMITTEE,5400,2018,Republican,0
Jerry Reinsdorf,Chicago White Sox,MLB,MIKE BOST FOR CONGRESS COMMITTEE,5400,2018,Republican,0
Jerry Reinsdorf,Chicago Bulls,NBA,ROSENDALE VICTORY FUND,5400,2018,Republican,0
Jerry Reinsdorf,Chicago White Sox,MLB,ROSENDALE VICTORY FUND,5400,2018,Republican,0
